t1ID,GCCLSID,ConceptLSID,acceptedFamily,family,fullName,rank,genusHybridMarker,genus,genusBasionymAuthors,genusAuthors,speciesHybridMarker,species,speciesBasAuthors,speciesAuthors,infraspecificRank,infraspecificEpithet,infraspecificBasAuthors,infraspecificAuthors,basionymAuthors,primaryAuthors,publication,collation,page,date,reference,basionymID,replacedSynonymID,nomenclaturalRemarks,taxonomicStatus,acceptedNameID,acceptedName,parentNameID,source,originalID,lastModifiedInSourceAvailable,lastModifiedInSource,dateExported,ipniID,IPNIContributions,GCCDataProviders,notes
GCC-6388AAD9-D313-4DF5-AAD4-0084F0DBC675,urn:lsid:compositae.org:names:6388AAD9-D313-4DF5-AAD4-0084F0DBC675,urn:lsid:compositae.org:concepts:483256,Asteraceae,Asteraceae,"Hieracium seringeanum Arv.-Touv.",species,,Hieracium,"","Tourn. ex L.",,seringeanum,"","Arv.-Touv.",,,"","",NULL,"Arv.-Touv.",NULL,,"102",1902,,,,"",Synonym,GCC-CE73FAE3-707E-412B-A1DB-5D9F321A3946,"Hieracium dentatum subsp. pseudoplantagineum (Zahn) Zahn",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,6388AAD9-D313-4DF5-AAD4-0084F0DBC675,true,2010-12-17T18:41:49.833,2012-02-11T19:46:03,,"222924-1","Data Providers:  IPNI, Euro+Med, Cichorieae Portal",""
GCC-72780EA0-2967-4225-A2CE-008524C16AA1,urn:lsid:compositae.org:names:72780EA0-2967-4225-A2CE-008524C16AA1,urn:lsid:compositae.org:concepts:268077,Asteraceae,Asteraceae,"Coreopsis mildbraedii Muschl.",species,,Coreopsis,"","L.",,mildbraedii,"","Muschl.",,,"","",NULL,"Muschl.",NULL,,"",1911,,,,"",Synonym,GCC-C2BBE97A-39EA-4D72-B37D-73E0A195E1EA,"Bidens elliotii (S.Moore) Sherff",GCC-C4829667-3D4F-4DE7-B819-BB0495DAA87D,GCC,72780EA0-2967-4225-A2CE-008524C16AA1,true,2010-04-14T09:08:22.967,2012-02-11T19:46:03,,"198106-1","Data Providers:  African Plant Database, Govaerts World Compositae Checklist A-G, IPNI","ori:FTA"
GCC-BEA1113C-509E-4A9E-9BF6-008611FB774E,urn:lsid:compositae.org:names:BEA1113C-509E-4A9E-9BF6-008611FB774E,[none],Asteraceae,Asteraceae,"Achillea pseudo-tanacetifolia Wierzb. ex Rchb.",species,,Achillea,"","L.",,pseudo-tanacetifolia,"","Wierzb. ex Rchb.",,,"","",NULL,"Wierzb. ex Rchb.","Icon. Fl. Germ. Helv. 16: 69 (1853)",,"69",1853,,,,"",Synonym,GCC-40160FE1-53D5-4C15-9595-F5B87A104673,"Achillea millefolium L.",GCC-EB18F2F3-1D71-4F9C-87D3-A90B29EC5763,GCC,BEA1113C-509E-4A9E-9BF6-008611FB774E,true,2011-09-23T14:43:28.450,2012-02-11T19:46:03,,"174194-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, LCR Editor",""
GCC-D7619128-E342-4677-9651-008752E2D8F8,urn:lsid:compositae.org:names:D7619128-E342-4677-9651-008752E2D8F8,urn:lsid:compositae.org:concepts:443059,Asteraceae,Asteraceae,"Pappothrix rupestris (A.Gray) Rydb.",species,,Pappothrix,"A.Gray","(A.Gray) Rydb.",,rupestris,"A.Gray","(A.Gray) Rydb.",,,"","","A.Gray","Rydb.","N. Amer. Fl. 34",,"26",1914,,GCC-F51F91A9-27B1-445D-A27D-231124C0C068,,"",Synonym,GCC-0B27C78D-C53A-4704-A4EB-0B6A13A49C8E,"Perityle rupestris (A.Gray) Shinners",GCC-27164CB7-B2F9-4C83-864A-302F080EAD8E,GCC,D7619128-E342-4677-9651-008752E2D8F8,true,2010-04-18T05:22:13.937,2012-02-11T19:46:03,,"182875-2,236444-1","Data Providers:  IPNI, Tropicos",""
GCC-AC3BFCCD-1E14-4A15-97DD-0087746A4843,urn:lsid:compositae.org:names:AC3BFCCD-1E14-4A15-97DD-0087746A4843,urn:lsid:compositae.org:concepts:310594,Asteraceae,Asteraceae,"Achyrocline flavescens Griseb.",species,,Achyrocline,"Less.","(Less.) DC.",,flavescens,"","Griseb.",,,"","",NULL,"Griseb.",NULL,,"181",1874,,,,"",Synonym,GCC-F518E6EF-634E-4CB4-BCAC-BF66BA44F147,"Achyrocline alata (Kunth) DC.",GCC-0B9DC1D2-219C-407D-A954-A6813DFEFAC3,GCC,AC3BFCCD-1E14-4A15-97DD-0087746A4843,true,2011-09-23T15:12:38.903,2012-02-11T19:46:03,,"174383-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Flora del Conosur, Bolivia Checklist","reprint: Pl. Lorentz. 133 (1874)"
GCC-E26844D1-5414-4566-A062-0087A1BE8F0A,urn:lsid:compositae.org:names:E26844D1-5414-4566-A062-0087A1BE8F0A,[none],Asteraceae,Asteraceae,"Blumea guineensis (Willd.) DC.",species,,Blumea,"","DC.",,guineensis,"Willd.","(Willd.) DC.",,,"","","Willd.","DC.",NULL,,"449",1836,,GCC-7AF60B10-6C25-4834-97CC-26F9674B3D36,,"",Synonym,GCC-42C69659-61AF-4422-8920-D9733F401986,"Pseudoconyza viscosa (Mill.) D'Arcy",GCC-97E55ED0-5D88-4CA2-8FC5-76A98FC1ED98,GCC,E26844D1-5414-4566-A062-0087A1BE8F0A,true,2011-09-25T05:07:07.547,2012-02-11T19:46:03,,"185578-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos, LCR Editor",""
GCC-523F44DA-A1B6-4711-A79D-00887489B604,urn:lsid:compositae.org:names:523F44DA-A1B6-4711-A79D-00887489B604,urn:lsid:compositae.org:concepts:370646,Asteraceae,Asteraceae,"Silphium compositum var. reniforme (Raf. ex Nutt.) Torr. & A.Gray",variety,,Silphium,"","L.",,compositum,"","Michx.",variety,reniforme,"Raf. ex Nutt.","(Raf. ex Nutt.) Torr. & A.Gray","Raf. ex Nutt.","Torr. & A.Gray","A Flora of North America: containing . . . 2(2):",,"276",1842,,GCC-EB38D552-12A5-41AF-A7B0-D683958D5E71,,"",Synonym,GCC-6190A7AB-8989-453B-8A4B-2B287E4DDC36,"Silphium compositum Michx.",GCC-6190A7AB-8989-453B-8A4B-2B287E4DDC36,GCC,523F44DA-A1B6-4711-A79D-00887489B604,true,2010-04-19T11:10:50.873,2012-02-11T19:46:03,,"","Data Providers:  Tropicos, Preliminary Checklist of North American Compositae",""
GCC-755B2ABD-C902-4089-974F-00887C1B2924,urn:lsid:compositae.org:names:755B2ABD-C902-4089-974F-00887C1B2924,urn:lsid:compositae.org:concepts:311061,Asteraceae,Asteraceae,"Aetheolaena puracensis (Cuatrec.) B.Nord.",species,,Aetheolaena,"","Cass.",,puracensis,"Cuatrec.","(Cuatrec.) B.Nord.",,,"","","Cuatrec.","B.Nord.","Opera Bot. 44",,"56",1978,,GCC-AAC1F26C-693B-43E4-BABA-5CA7E8D94BC7,,"",Synonym,GCC-5B262AF2-517C-433C-B5AE-6BF5F48521B6,"Lasiocephalus puracensis (Cuatrec.) Cuatrec.",GCC-39CA7223-67D8-4D35-A7C5-06942BDD888F,GCC,755B2ABD-C902-4089-974F-00887C1B2924,true,2011-09-23T17:45:27.310,2012-02-11T19:46:03,,"175116-1,6097-2","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos",""
GCC-9D740927-1D45-4100-941F-0088EA0980CC,urn:lsid:compositae.org:names:9D740927-1D45-4100-941F-0088EA0980CC,[none],Asteraceae,Asteraceae,"Machaeranthera verna A.Nelson",species,,Machaeranthera,"","Nees",,verna,"","A.Nelson",,,"","",NULL,"A.Nelson",NULL,,"267",1904,,,,"",Synonym,GCC-5E37A07A-26CD-4D92-89DE-A382886FB7FB,"Machaeranthera asteroides (Torr.) Greene",GCC-138A4442-0CC0-4093-8C8D-ACA2C1E8E747,GCC,9D740927-1D45-4100-941F-0088EA0980CC,true,2010-04-17T17:14:45.967,2012-02-11T19:46:03,,"231491-1,148440-2","Data Providers:  IPNI, Tropicos, Preliminary Checklist of North American Compositae",""
GCC-D251F1DC-E922-4205-8CAF-00891DE8EFD0,urn:lsid:compositae.org:names:D251F1DC-E922-4205-8CAF-00891DE8EFD0,urn:lsid:compositae.org:concepts:558961,Asteraceae,Asteraceae,"Inula attica var. attica",variety,,Inula,"","L.",,attica,"","Halácsy",variety,attica,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-E38357CF-498D-45A8-8C2D-249F3C15FD06,"Inula attica Halácsy",GCC-E38357CF-498D-45A8-8C2D-249F3C15FD06,GCC,D251F1DC-E922-4205-8CAF-00891DE8EFD0,true,2011-12-23T05:12:50.933,2012-02-11T19:46:03,,"","Data Providers:  LCR Editor",""
GCC-AE51EE75-EDCF-4977-9C79-008955473F82,urn:lsid:compositae.org:names:AE51EE75-EDCF-4977-9C79-008955473F82,urn:lsid:compositae.org:concepts:280,Asteraceae,Asteraceae,"Callicephalus C.A.Mey.",genus,,Callicephalus,"","C.A.Mey.",,,"","",,,"","",NULL,"C.A.Mey.",NULL,,"66",1831,,,,"",Accepted,GCC-AE51EE75-EDCF-4977-9C79-008955473F82,"Callicephalus C.A.Mey.",GCC-FF01A7E1-FDEB-439C-B1E4-86E224BF467D,GCC,AE51EE75-EDCF-4977-9C79-008955473F82,true,2011-09-25T11:52:44.403,2012-02-11T19:46:03,,"8038-1","Data Providers:  Kadereit & Jeffrey 2007, IPNI, Govaerts World Compositae Checklist A-G, Tropicos, Euro+Med, Vascular Plants of Russia, Funk et al. 2009",""
GCC-68414CA9-163E-4864-A7E1-0089E76B1CD4,urn:lsid:compositae.org:names:68414CA9-163E-4864-A7E1-0089E76B1CD4,urn:lsid:compositae.org:concepts:253273,Asteraceae,Asteraceae,"Acanthospermum brasilum Schrank",species,,Acanthospermum,"","Schrank",,brasilum,"","Schrank",,,"","",NULL,"Schrank","Pl. Rar. Hort. Monac. 2",,"53",1820,,,,"",Synonym,GCC-AA8D7C9D-34FB-4D4A-920C-63C4FC9F5804,"Acanthospermum australe (Loefl.) Kuntze",GCC-C436A13B-684F-421E-AD87-F2F31D2B4E58,GCC,68414CA9-163E-4864-A7E1-0089E76B1CD4,true,2011-09-23T13:03:33.293,2012-02-11T19:46:03,,"173713-1","Data Providers:  Biological Diversity of the Guiana Shield, African Plant Database, Flora Malesiana, Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Flora del Conosur, Naturalised Australian Asteraceae, Bolivia Checklist","ori:FSA-FTA"
GCC-0E12EDC6-AD83-4535-8B19-008A66CE753D,urn:lsid:compositae.org:names:0E12EDC6-AD83-4535-8B19-008A66CE753D,urn:lsid:compositae.org:concepts:309472,Asteraceae,Asteraceae,"Cassinia decipiens Orchard",species,,Cassinia,"","R.Br.",,decipiens,"","Orchard",,,"","",NULL,"Orchard",NULL,,"546",2004,,,,"",Accepted,GCC-0E12EDC6-AD83-4535-8B19-008A66CE753D,"Cassinia decipiens Orchard",GCC-A016945B-4A3C-4497-A826-93F9AAB59050,GCC,0E12EDC6-AD83-4535-8B19-008A66CE753D,true,2011-09-25T16:45:42.030,2012-02-11T19:46:03,,"60437413-2","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-2A259C74-3208-4A07-818D-008A67F28ABE,urn:lsid:compositae.org:names:2A259C74-3208-4A07-818D-008A67F28ABE,urn:lsid:compositae.org:concepts:266919,Asteraceae,Asteraceae,"Spilanthes decumbens (Sm.) A.H.Moore",species,,Spilanthes,"","Jacq.",,decumbens,"Sm.","(Sm.) A.H.Moore",,,"","","Sm.","A.H.Moore",NULL,,"549",1907,,GCC-C51488DD-FC2E-432D-A696-02732C923CFA,,"",Synonym,GCC-1D5C69F8-4E43-4D53-90D9-C9E86F47CE98,"Acmella decumbens (Sm.) R.K.Jansen",GCC-43041D66-DE65-494C-AF15-45D99AA521B5,GCC,2A259C74-3208-4A07-818D-008A67F28ABE,true,2011-12-22T10:48:47.937,2012-02-11T19:46:03,,"242276-2,1001550-2,250783-1","Data Providers:  African Plant Database, SANBI, IPNI, Tropicos, Flora del Conosur, LCR Editor","naturalised;ori:FSA"
GCC-EFA3E8C0-6AF5-4DBB-9EDD-008AC7D6DC57,urn:lsid:compositae.org:names:EFA3E8C0-6AF5-4DBB-9EDD-008AC7D6DC57,urn:lsid:compositae.org:concepts:313989,Asteraceae,Asteraceae,"Erigeron conyzoides F.Muell.",species,,Erigeron,"","L.",,conyzoides,"","F.Muell.",,,"","",NULL,"F.Muell.",NULL,,"105",1855,,,,"",Accepted,GCC-EFA3E8C0-6AF5-4DBB-9EDD-008AC7D6DC57,"Erigeron conyzoides F.Muell.",GCC-33954188-64C1-4BA9-8BC8-4CA796E4B229,GCC,EFA3E8C0-6AF5-4DBB-9EDD-008AC7D6DC57,true,2010-04-15T01:01:02.780,2012-02-11T19:46:03,,"85570-3,203727-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, New South Wales Flora Online, Victoria Census",""
GCC-F91C1DB4-21FD-4921-850A-008B5D8F8024,urn:lsid:compositae.org:names:F91C1DB4-21FD-4921-850A-008B5D8F8024,urn:lsid:compositae.org:concepts:436401,Asteraceae,Asteraceae,"Chrysanthemum zawadskii subsp. latilobum Kitag.",subspecies,,Chrysanthemum,"","L.",,zawadskii,"","Herbich",subspecies,latilobum,NULL,"Kitag.",NULL,"Kitag.","Lin. Fl. Manshur.: 444 (1939)",,"444",1939,,,,"",Synonym,GCC-8107E5A7-C0BA-4172-A190-DA561DB53F75,"Dendranthema naktongense (Nakai) Tzvelev",GCC-3795FEDE-0963-4EA0-8A0B-E5EF1AC7B7B1,GCC,F91C1DB4-21FD-4921-850A-008B5D8F8024,true,2011-09-26T07:09:41.327,2012-02-11T19:46:03,,"","Data Providers:  Govaerts World Compositae Checklist A-G, Tropicos",""
GCC-C5049909-D4E4-4370-8E34-008B7F165C08,urn:lsid:compositae.org:names:C5049909-D4E4-4370-8E34-008B7F165C08,urn:lsid:compositae.org:concepts:563505,Asteraceae,Asteraceae,"Hieracium eximium f. eximium",forma,,Hieracium,"","Tourn. ex L.",,eximium,"","",forma,eximium,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-B61781EB-B1FB-4FF3-927C-C95FD32C80F4,"Hieracium eximium",GCC-B61781EB-B1FB-4FF3-927C-C95FD32C80F4,GCC,C5049909-D4E4-4370-8E34-008B7F165C08,true,2012-01-22T18:24:24.357,2012-02-11T19:46:03,,"","Data Providers:  LCR Editor",""
GCC-4B56E1A6-6090-4BAE-AFCE-008C465DB66A,urn:lsid:compositae.org:names:4B56E1A6-6090-4BAE-AFCE-008C465DB66A,urn:lsid:compositae.org:concepts:558393,Asteraceae,Asteraceae,"Ainsliaea latifolia subsp. latifolia",subspecies,,Ainsliaea,"","DC.",,latifolia,"D.Don","(D.Don) Sch.Bip.",subspecies,latifolia,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Accepted,GCC-4B56E1A6-6090-4BAE-AFCE-008C465DB66A,"Ainsliaea latifolia subsp. latifolia",GCC-AF9F5E98-638A-4667-8393-116A22BA9473,GCC,4B56E1A6-6090-4BAE-AFCE-008C465DB66A,true,2011-09-23T20:33:30.717,2012-02-11T19:46:03,,"","Data Providers:  LCR Editor",""
GCC-756593AB-1400-438F-BF4A-008D71866CD1,urn:lsid:compositae.org:names:756593AB-1400-438F-BF4A-008D71866CD1,urn:lsid:compositae.org:concepts:322120,Asteraceae,Asteraceae,"Cosmos peucedanifolius var. tiraquensis (Kuntze) Sherff",variety,,Cosmos,"","Cav.",,peucedanifolius,"","Wedd.",variety,tiraquensis,"Kuntze","(Kuntze) Sherff","Kuntze","Sherff","Bot. Gaz. 88",,"307",1929,,GCC-31527272-1152-4FF7-8B0D-FD2B93C0F84F,,"",Accepted,GCC-756593AB-1400-438F-BF4A-008D71866CD1,"Cosmos peucedanifolius var. tiraquensis (Kuntze) Sherff",GCC-E8875473-C300-45E9-9C91-E1FF84A14EEB,GCC,756593AB-1400-438F-BF4A-008D71866CD1,true,2010-12-23T16:29:30.107,2012-02-11T19:46:03,,"1011381-2,66785-2","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Flora del Conosur, Bolivia Checklist",""
GCC-D332A8E5-8DF2-4DA8-B2BD-008DB558C29A,urn:lsid:compositae.org:names:D332A8E5-8DF2-4DA8-B2BD-008DB558C29A,urn:lsid:compositae.org:concepts:479890,Asteraceae,Asteraceae,"Achillea barrelieri subsp. elegans (Jan ex Fiori) Bazzich.",subspecies,,Achillea,"","L.",,barrelieri,"Ten.","(Ten.) Sch.Bip.",subspecies,elegans,"Jan ex Fiori","(Jan ex Fiori) Bazzich.","Jan ex Fiori","Bazzich.",NULL,,"63",1972,,,,"",Accepted,GCC-D332A8E5-8DF2-4DA8-B2BD-008DB558C29A,"Achillea barrelieri subsp. elegans (Jan ex Fiori) Bazzich.",GCC-394A4939-138D-49AD-AD9C-AD8036855229,GCC,D332A8E5-8DF2-4DA8-B2BD-008DB558C29A,true,2011-09-23T13:36:08.890,2012-02-11T19:46:03,,"876356-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Euro+Med","1967-1969 publ. 1972"
GCC-3A053DF2-9BB8-4D03-A182-008DB6398D5C,urn:lsid:compositae.org:names:3A053DF2-9BB8-4D03-A182-008DB6398D5C,[none],Asteraceae,Asteraceae,"Baccharis polylepis Sch.Bip. ex Baker",species,,Baccharis,"","L.",,polylepis,"","Sch.Bip. ex Baker",,,"","",NULL,"Sch.Bip. ex Baker",NULL,,"98",1882,,,,"",Synonym,GCC-1B5A4474-E28C-4122-A5E9-D08E2F5FA06C,"Baccharis subdentata DC.",GCC-8AA745B0-4318-4137-8A27-56ECD5AB7DC6,GCC,3A053DF2-9BB8-4D03-A182-008DB6398D5C,true,2011-09-24T21:42:14.483,2012-02-11T19:46:03,,"183616-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-8DAAB46C-F4C1-4CFB-8E8E-008E849477BD,urn:lsid:compositae.org:names:8DAAB46C-F4C1-4CFB-8E8E-008E849477BD,urn:lsid:compositae.org:concepts:296907,Asteraceae,Asteraceae,"Gymnopsis clausseni Sch.Bip. ex Baker",species,,Gymnopsis,"","DC.",,clausseni,"","Sch.Bip. ex Baker",,,"","",NULL,"Sch.Bip. ex Baker",NULL,,"183",1884,,,,"",Synonym,GCC-B8CAC199-99F8-4B08-B789-12F5306DC9EB,"Wedelia puberula DC.",GCC-4E45E8FA-6447-485E-8DF7-25C729EE0A42,GCC,8DAAB46C-F4C1-4CFB-8E8E-008E849477BD,true,2010-04-15T20:38:44.217,2012-02-11T19:46:03,,"211005-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-71668E5B-BBD6-47EB-A0A0-008EEE0B2E22,urn:lsid:compositae.org:names:71668E5B-BBD6-47EB-A0A0-008EEE0B2E22,urn:lsid:compositae.org:concepts:273612,Asteraceae,Asteraceae,"Tripteris macroptera DC.",species,,Tripteris,"","Less.",,macroptera,"","DC.",,,"","",NULL,"DC.","Prodr. (DC.) 6: 456",,"456",1838,,,,"",Synonym,GCC-3F75922A-5D11-45FE-A97E-083A57C1F40D,"Tripteris oppositifolia (Aiton) B.Nord.",GCC-1B9FAB7C-EE9B-4209-927B-C8531E37CE41,GCC,71668E5B-BBD6-47EB-A0A0-008EEE0B2E22,true,2010-04-20T02:45:30.170,2012-02-11T19:46:03,,"256611-1","Data Providers:  African Plant Database, IPNI, Tropicos","ori:FSA"
GCC-21FC71C6-7649-4EAD-8741-008F0BCCC922,urn:lsid:compositae.org:names:21FC71C6-7649-4EAD-8741-008F0BCCC922,urn:lsid:compositae.org:concepts:485326,Asteraceae,Asteraceae,"Hieracium pseudobifidum subsp. multisinuatum (K.Malý & Zahn) Zahn",subspecies,,Hieracium,"","Tourn. ex L.",,pseudobifidum,"","Schur",subspecies,multisinuatum,"K.Malý & Zahn","(K.Malý & Zahn) Zahn","K.Malý & Zahn","Zahn",NULL,,"780",1935,,GCC-842DD87A-EAF4-4ADC-8512-9D869D269C9B,,"",Accepted,GCC-21FC71C6-7649-4EAD-8741-008F0BCCC922,"Hieracium pseudobifidum subsp. multisinuatum (K.Malý & Zahn) Zahn",GCC-996D7433-435A-4A9E-8458-E1CB08E82964,GCC,21FC71C6-7649-4EAD-8741-008F0BCCC922,true,2011-12-22T09:59:40.607,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med, Cichorieae Portal",""
GCC-4F1388CB-5895-4D0F-93F6-008F1DAC5BF0,urn:lsid:compositae.org:names:4F1388CB-5895-4D0F-93F6-008F1DAC5BF0,urn:lsid:compositae.org:concepts:444449,Asteraceae,Asteraceae,"Taraxacum pseudo-albidum f. lutescens Kitag.",forma,,Taraxacum,"","Weber ex F.H.Wigg.",,pseudo-albidum,"","Kitag.",forma,lutescens,NULL,"Kitag.",NULL,"Kitag.","Journal of Japanese Botany 36(1):",,"23",1961,,,,"",Synonym,GCC-E9020729-CA85-4871-B3AC-F8FF393AE40A,"Taraxacum coreanum Nakai",GCC-055EB96B-C336-44BD-AAFC-F609CA8EEFDC,GCC,4F1388CB-5895-4D0F-93F6-008F1DAC5BF0,true,2010-04-19T22:29:43.857,2012-02-11T19:46:03,,"","Data Providers:  Tropicos",""
GCC-216EE9A0-B314-47AA-AEBF-008F679D4D4A,urn:lsid:compositae.org:names:216EE9A0-B314-47AA-AEBF-008F679D4D4A,urn:lsid:compositae.org:concepts:281073,Asteraceae,Asteraceae,"Wedelia urticaefolia (Blume) DC. ex Wight",species,,Wedelia,"","Jacq.",,urticaefolia,"Blume","(Blume) DC. ex Wight",,,"","","Blume","DC. ex Wight",NULL,,"",1834,,,,"",Accepted,GCC-216EE9A0-B314-47AA-AEBF-008F679D4D4A,"Wedelia urticaefolia (Blume) DC. ex Wight",GCC-0D4C3F63-2B11-4683-91FE-5F6BC1CB1FA9,GCC,216EE9A0-B314-47AA-AEBF-008F679D4D4A,true,2010-10-14T19:02:57.013,2012-02-11T19:46:03,,"","Data Providers:  New Zealand Plant Name Database, Vietnam Flora, Myanmar Checklist, LCR Editor",""
GCC-7C8EA145-21DF-4636-A89D-009051ABD304,urn:lsid:compositae.org:names:7C8EA145-21DF-4636-A89D-009051ABD304,urn:lsid:compositae.org:concepts:312454,Asteraceae,Asteraceae,"Eriocline obovata Cass.",species,,Eriocline,"Cass.","(Cass.) Cass.",,obovata,"","Cass.",,,"","",NULL,"Cass.",NULL,,"",1819,,,,"",Synonym,GCC-3E43F349-BFAA-4F3C-8E37-12BCD1630293,"Osteospermum spinosum L.",GCC-8B3E5042-878E-4F5F-B7F3-843CA2C924CA,GCC,7C8EA145-21DF-4636-A89D-009051ABD304,true,2010-04-15T03:43:50.967,2012-02-11T19:46:03,,"204787-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-5864BC36-B946-450F-A981-0090689A942A,urn:lsid:compositae.org:names:5864BC36-B946-450F-A981-0090689A942A,urn:lsid:compositae.org:concepts:489834,Asteraceae,Asteraceae,"Hieracium pseudotommasinii Rohlena & Zahn",species,,Hieracium,"","Tourn. ex L.",,pseudotommasinii,"","Rohlena & Zahn",,,"","",NULL,"Rohlena & Zahn",NULL,,"237",1909,,,,"",Synonym,GCC-79B4B44D-E732-4C93-8E0C-2958D3273CF6,"Hieracium cernagorae subsp. pseudotommasinii (Rohlena & Zahn) Greuter",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,5864BC36-B946-450F-A981-0090689A942A,true,2011-12-22T15:15:46.153,2012-02-11T19:46:03,,"222087-1","Data Providers:  IPNI, Euro+Med, Cichorieae Portal, LCR Editor",""
GCC-F9790BB6-CC15-4735-93E7-00912DD1C931,urn:lsid:compositae.org:names:F9790BB6-CC15-4735-93E7-00912DD1C931,[none],Asteraceae,Asteraceae,"Stanfieldia Small",genus,,Stanfieldia,"","Small",,,"","",,,"","",NULL,"Small",NULL,,"1187",1903,,,,"",Unplaced,,"",GCC-BA6504FA-5EE6-4464-B96B-765891017D3D,GCC,F9790BB6-CC15-4735-93E7-00912DD1C931,true,2010-04-19T15:44:34.310,2012-02-11T19:46:03,,"295528-2,11110-1","Data Providers:  IPNI, Tropicos",""
GCC-D009B461-7D93-461D-86B1-0091B6A1F57B,urn:lsid:compositae.org:names:D009B461-7D93-461D-86B1-0091B6A1F57B,urn:lsid:compositae.org:concepts:480501,Asteraceae,Asteraceae,"Pyrethrum corymbosum subsp. pourretii Nyman",subspecies,,Pyrethrum,"","Zinn",,corymbosum,"L.","(L.)",subspecies,pourretii,NULL,"Nyman",NULL,"Nyman","Nyman, Consp. Fl. Eur. 1879.",,"372",1879,,,GCC-AD17E106-A8A7-4C40-BADF-FE385BF0C4B1,"",Synonym,GCC-0ED4798F-507D-4ABB-8491-3F4619A68423,"Tanacetum corymbosum subsp. achilleae (L.) Greuter",GCC-3EE3D806-9EDB-4711-AF9C-3D8F3CA0B2CF,GCC,D009B461-7D93-461D-86B1-0091B6A1F57B,true,2010-04-18T17:19:15.357,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med",""
GCC-59805298-6D5C-4701-8540-009200734DEF,urn:lsid:compositae.org:names:59805298-6D5C-4701-8540-009200734DEF,urn:lsid:compositae.org:concepts:273266,Asteraceae,Asteraceae,"Centratherum englerianum Muschl.",species,,Centratherum,"","Cass.",,englerianum,"","Muschl.",,,"","",NULL,"Muschl.",NULL,,"",1911,,,,"",Synonym,GCC-D569CBF6-20A0-491F-86B4-EA0BDB7F0B0E,"Kinghamia engleriana (Muschl.) C.Jeffrey",GCC-1BDB40C4-DD09-48B1-ADD8-8787FD0B8371,GCC,59805298-6D5C-4701-8540-009200734DEF,true,2011-09-26T01:04:30.590,2012-02-11T19:46:03,,"191989-1","Data Providers:  African Plant Database, Govaerts World Compositae Checklist A-G, IPNI, Tropicos","ori:FTA"
GCC-7030C9CC-314E-4917-9A92-00927B411480,urn:lsid:compositae.org:names:7030C9CC-314E-4917-9A92-00927B411480,urn:lsid:compositae.org:concepts:402597,Asteraceae,Asteraceae,"Taraxacum beckeri Soest",species,,Taraxacum,"","Weber ex F.H.Wigg.",,beckeri,"","Soest",,,"","",NULL,"Soest","Proc. Kon. Ned. Akad. Wetensch. C 69: 437",,"437",1966,,,,"",Accepted,GCC-7030C9CC-314E-4917-9A92-00927B411480,"Taraxacum beckeri Soest",GCC-AC8194FF-8493-430B-B3E2-3F67778876A2,GCC,7030C9CC-314E-4917-9A92-00927B411480,true,2010-12-16T03:47:52.460,2012-02-11T19:46:03,,"252863-1","Data Providers:  IPNI, Tropicos, Vascular Plants of Russia, Cichorieae Portal",""
GCC-1CD6207B-C1EC-49C9-BFA4-0092828DAF6F,urn:lsid:compositae.org:names:1CD6207B-C1EC-49C9-BFA4-0092828DAF6F,urn:lsid:compositae.org:concepts:440889,Asteraceae,Asteraceae,"Senecio ambraceus var. glaber Kitam.",variety,,Senecio,"","L.",,ambraceus,"","Turcz. ex DC.",variety,glaber,NULL,"Kitam.",NULL,"Kitam.","Acta Phytotaxonomica et Geobotanica 6:",,"275",1937,,,,"",Synonym,GCC-7954E9CA-C4E9-4BD4-9EB4-26785ACA7FD8,"Senecio ambraceus Turcz. ex DC.",GCC-7954E9CA-C4E9-4BD4-9EB4-26785ACA7FD8,GCC,1CD6207B-C1EC-49C9-BFA4-0092828DAF6F,true,2010-04-19T00:22:24.590,2012-02-11T19:46:03,,"","Data Providers:  Tropicos",""
