"nameID","parentNameID","scientificName","scientificNameAuthorship","nameRank","nameUri","isHybrid","genus","specificEpithet","rankIndicator","otherEpithet","subclass","family","acceptance","acceptedNameID"
100280066,24900796,"Abies forrestii subsp. ferreana","(Bord├¿res & Gaussen) Silba","subspecies","http://www.tropicos.org/Name/100280066",,"Abies","forrestii","subsp.","ferreana","Pinidae","Pinaceae","A",
100280068,24901017,"Abies georgei subsp. smithii","(Vigui├⌐ & Gaussen) Silba","subspecies","http://www.tropicos.org/Name/100280068",,"Abies","georgei","subsp.","smithii","Pinidae","Pinaceae","A",
100280069,24901017,"Abies georgei var. smithii","(Vigui├⌐ & Gaussen) C.Y. Cheng, W.C. Cheng & L.K. Fu","variety","http://www.tropicos.org/Name/100280069",,"Abies","georgei","var.","smithii","Pinidae","Pinaceae","S",100280068
100280071,24900139,"Abies grandis subsp. idahoensis","(Silba) Silba","subspecies","http://www.tropicos.org/Name/100280071",,"Abies","grandis","subsp.","idahoensis","Pinidae","Pinaceae","A",
100280072,24900640,"Abies guatemalensis subsp. ixtepejiensis","(Silb.) Silba","subspecies","http://www.tropicos.org/Name/100280072",,"Abies","guatemalensis","subsp.","ixtepejiensis","Pinidae","Pinaceae","A",
100280073,24900640,"Abies guatemalensis subsp. jaliscana","(Mart├¡nez) Silba","subspecies","http://www.tropicos.org/Name/100280073",,"Abies","guatemalensis","subsp.","jaliscana","Pinidae","Pinaceae","A",
100280074,24900640,"Abies guatemalensis subsp. longibracteata","(Debreczy & I. R├ícz) Silba","subspecies","http://www.tropicos.org/Name/100280074",,"Abies","guatemalensis","subsp.","longibracteata","Pinidae","Pinaceae","A",
100280075,24900640,"Abies guatemalensis subsp. rushforthii","(Silba) Silba","subspecies","http://www.tropicos.org/Name/100280075",,"Abies","guatemalensis","subsp.","rushforthii","Pinidae","Pinaceae","A",
100280076,24900640,"Abies guatemalensis subsp. tamaulipasensis","(Silba) Silba","subspecies","http://www.tropicos.org/Name/100280076",,"Abies","guatemalensis","subsp.","tamaulipasensis","Pinidae","Pinaceae","A",
100280077,24900640,"Abies guatemalensis subsp. zapotekensis","(Debreczy, I. R├ícz & G. Ram├¡rez) Silba","subspecies","http://www.tropicos.org/Name/100280077",,"Abies","guatemalensis","subsp.","zapotekensis","Pinidae","Pinaceae","A",
100280078,24900640,"Abies guatemalensis var. tamaulipasensis","Silba","variety","http://www.tropicos.org/Name/100280078",,"Abies","guatemalensis","var.","tamaulipasensis","Pinidae","Pinaceae","S",100280076
100280079,24900837,"Abies hickelii subsp. oaxacana","(Mart.) Silba","subspecies","http://www.tropicos.org/Name/100280079",,"Abies","hickelii","subsp.","oaxacana","Pinidae","Pinaceae","A",
100280081,24900657,"Abies homolepis subsp. umbellata","(Mayr) Silba","subspecies","http://www.tropicos.org/Name/100280081",,"Abies","homolepis","subsp.","umbellata","Pinidae","Pinaceae","A",
100280084,24900140,"Abies lasiocarpa subsp. bifolia","(A. Murray bis) Silba","subspecies","http://www.tropicos.org/Name/100280084",,"Abies","lasiocarpa","subsp.","bifolia","Pinidae","Pinaceae","A",
100280088,24900142,"Abies magnifica fo. glauca","(Beissn.) Rehder","forma","http://www.tropicos.org/Name/100280088",,"Abies","magnifica","fo.","glauca","Pinidae","Pinaceae","A",
100280089,24900142,"Abies magnifica subsp. shastensis","(Lemmon) Silba","subspecies","http://www.tropicos.org/Name/100280089",,"Abies","magnifica","subsp.","shastensis","Pinidae","Pinaceae","A",
100280095,24900693,"Abies nobilis var. argentea","Beissn.","variety","http://www.tropicos.org/Name/100280095",,"Abies","nobilis","var.","argentea","Pinidae","Pinaceae",,
100280096,24900693,"Abies nobilis var. compacta","Chitt.","variety","http://www.tropicos.org/Name/100280096",,"Abies","nobilis","var.","compacta","Pinidae","Pinaceae",,
100280097,24900693,"Abies nobilis var. glauca","Carri├¿re","variety","http://www.tropicos.org/Name/100280097",,"Abies","nobilis","var.","glauca","Pinidae","Pinaceae",,
100280098,24900693,"Abies nobilis var. glaucophylla","Sudw.","variety","http://www.tropicos.org/Name/100280098",,"Abies","nobilis","var.","glaucophylla","Pinidae","Pinaceae",,
100280099,24900693,"Abies nobilis var. prostrata","Hornibr. ex Chitt.","variety","http://www.tropicos.org/Name/100280099",,"Abies","nobilis","var.","prostrata","Pinidae","Pinaceae",,
100280100,24900693,"Abies nobilis var. robusta","Beissn.","variety","http://www.tropicos.org/Name/100280100",,"Abies","nobilis","var.","robusta","Pinidae","Pinaceae",,
100280101,24900054,"Abies nordmanniana fo. tortifolia","Rehder","forma","http://www.tropicos.org/Name/100280101",,"Abies","nordmanniana","fo.","tortifolia","Pinidae","Pinaceae",,
100280106,50231112,"Abies pectinata var. leioclada","Link ex Carri├¿re","variety","http://www.tropicos.org/Name/100280106",,"Abies","pectinata","var.","leioclada","Pinidae","Pinaceae",,
100280108,50230277,"Abies pindrow subsp. brevifolia","(Dallim. & A.B. Jacks.) Silba","subspecies","http://www.tropicos.org/Name/100280108",,"Abies","pindrow","subsp.","brevifolia","Pinidae","Pinaceae","A",
100280109,24900704,"Abies pinsapo subsp. euhispanica","(Boiss.) Maire","subspecies","http://www.tropicos.org/Name/100280109",,"Abies","pinsapo","subsp.","euhispanica","Pinidae","Pinaceae",,
100280110,24900704,"Abies pinsapo subsp. marocana","(Trab.) Silba","subspecies","http://www.tropicos.org/Name/100280110",,"Abies","pinsapo","subsp.","marocana","Pinidae","Pinaceae","A",
100280111,24900704,"Abies pinsapo subsp. marocana","Emb. & Maire","subspecies","http://www.tropicos.org/Name/100280111",,"Abies","pinsapo","subsp.","marocana","Pinidae","Pinaceae",,
100280112,24900704,"Abies pinsapo var. marocana","Ceballos & Bola├▒o","variety","http://www.tropicos.org/Name/100280112",,"Abies","pinsapo","var.","marocana","Pinidae","Pinaceae",,
100280113,24900162,"Abies procera fo. glauca","Rehder","forma","http://www.tropicos.org/Name/100280113",,"Abies","procera","fo.","glauca","Pinidae","Pinaceae",,
100280114,24900162,"Abies procera fo. prostrata","Rehder","forma","http://www.tropicos.org/Name/100280114",,"Abies","procera","fo.","prostrata","Pinidae","Pinaceae",,
100280115,24901039,"Abies recurvata subsp. ernestii","(Rehder) Silba","subspecies","http://www.tropicos.org/Name/100280115",,"Abies","recurvata","subsp.","ernestii","Pinidae","Pinaceae","A",
100280116,24901726,"Abies religiosa subsp. colimensis","(Rushforth & Narave F., H.) Silba","subspecies","http://www.tropicos.org/Name/100280116",,"Abies","religiosa","subsp.","colimensis","Pinidae","Pinaceae","A",
100280117,24901726,"Abies religiosa subsp. glaucescens","(Roezl) Silba","subspecies","http://www.tropicos.org/Name/100280117",,"Abies","religiosa","subsp.","glaucescens","Pinidae","Pinaceae","A",
100280118,24901726,"Abies religiosa subsp. perotensis","(Silba) Silba","subspecies","http://www.tropicos.org/Name/100280118",,"Abies","religiosa","subsp.","perotensis","Pinidae","Pinaceae","A",
100280119,24901726,"Abies religiosa var. emarginata","Loock & Mart├¡nez","variety","http://www.tropicos.org/Name/100280119",,"Abies","religiosa","var.","emarginata","Pinidae","Pinaceae",,
100280121,24900055,"Abies sachalinensis subsp. gracilis","(Kom.) Silba","subspecies","http://www.tropicos.org/Name/100280121",,"Abies","sachalinensis","subsp.","gracilis","Pinidae","Pinaceae","A",
100280122,24900055,"Abies sachalinensis subsp. mayriana","Silba","subspecies","http://www.tropicos.org/Name/100280122",,"Abies","sachalinensis","subsp.","mayriana","Pinidae","Pinaceae",,
100280123,24900055,"Abies sachalinensis subsp. nemorensis","(Mayr) Silba","subspecies","http://www.tropicos.org/Name/100280123",,"Abies","sachalinensis","subsp.","nemorensis","Pinidae","Pinaceae","A",
100280125,24900056,"Abies sibirica var. semenovii","(B. Fedtsch.) Tang S. Liu","variety","http://www.tropicos.org/Name/100280125",,"Abies","sibirica","var.","semenovii","Pinidae","Pinaceae","S",50161316
100280127,100280126,"Abies spectabilis subsp. densa","(Griff.) Silba","subspecies","http://www.tropicos.org/Name/100280127",,"Abies","spectabilis","subsp.","densa","Pinidae","Pinaceae","A",
100280128,100280126,"Abies spectabilis subsp. langtangensis","(Silba) Silba","subspecies","http://www.tropicos.org/Name/100280128",,"Abies","spectabilis","subsp.","langtangensis","Pinidae","Pinaceae","A",
100280132,50230709,"Abies veitchii subsp. sikokiana","(Nakai) Silba","subspecies","http://www.tropicos.org/Name/100280132",,"Abies","veitchii","subsp.","sikokiana","Pinidae","Pinaceae","A",
100280133,24901756,"Abies vejarii subsp. macrocarpa","Silba","subspecies","http://www.tropicos.org/Name/100280133",,"Abies","vejarii","subsp.","macrocarpa","Pinidae","Pinaceae",,
100280140,100280139,"Abies ├ù shastensis var. xanthocarpa","Lemmon","variety","http://www.tropicos.org/Name/100280140",,"Abies","shastensis","var.","xanthocarpa","Pinidae","Pinaceae",,
100307464,24901136,"Cathaya argyrophylla subsp. nanchuanensis","Silba","subspecies","http://www.tropicos.org/Name/100307464",,"Cathaya","argyrophylla","subsp.","nanchuanensis","Pinidae","Pinaceae",,
100307686,24900843,"Cedrus atlantica fo. argentea","(Carri├¿re) Rehder","forma","http://www.tropicos.org/Name/100307686",,"Cedrus","atlantica","fo.","argentea","Pinidae","Pinaceae","A",
100307687,24900843,"Cedrus atlantica var. argentea","(Carri├¿re) A. Murray","variety","http://www.tropicos.org/Name/100307687",,"Cedrus","atlantica","var.","argentea","Pinidae","Pinaceae","S",100307686
100307688,24900843,"Cedrus atlantica var. glauca","(Carri├¿re) Carri├¿re","variety","http://www.tropicos.org/Name/100307688",,"Cedrus","atlantica","var.","glauca","Pinidae","Pinaceae","S",100307692
100307689,24900843,"Cedrus atlantica var. pendula","(Carri├¿re) Carri├¿re","variety","http://www.tropicos.org/Name/100307689",,"Cedrus","atlantica","var.","pendula","Pinidae","Pinaceae","A",
100307691,24900697,"Cedrus libani fo. glauca","(Carri├¿re) Beissn.","forma","http://www.tropicos.org/Name/100307691",,"Cedrus","libani","fo.","glauca","Pinidae","Pinaceae","S",100307692
100307692,24900697,"Cedrus libani fo. glauca","(Carri├¿re) Geerinck","forma","http://www.tropicos.org/Name/100307692",,"Cedrus","libani","fo.","glauca","Pinidae","Pinaceae","A",
100307693,24900697,"Cedrus libani fo. glaucissima","P.D. Sell","forma","http://www.tropicos.org/Name/100307693",,"Cedrus","libani","fo.","glaucissima","Pinidae","Pinaceae",,
100307694,24900697,"Cedrus libani subsp. stenocoma","(O. Schwarz) Greuter & Burdet","subspecies","http://www.tropicos.org/Name/100307694",,"Cedrus","libani","subsp.","stenocoma","Pinidae","Pinaceae","S",100307698
100307695,24900697,"Cedrus libani var. argentea","Antoine & Kotschy","variety","http://www.tropicos.org/Name/100307695",,"Cedrus","libani","var.","argentea","Pinidae","Pinaceae",,
100307696,24900697,"Cedrus libani var. glauca","Carri├¿re","variety","http://www.tropicos.org/Name/100307696",,"Cedrus","libani","var.","glauca","Pinidae","Pinaceae","S",100307692
100307697,24900697,"Cedrus libani var. pendula","Carri├¿re","variety","http://www.tropicos.org/Name/100307697",,"Cedrus","libani","var.","pendula","Pinidae","Pinaceae","S",100307689
100307698,24900697,"Cedrus libani var. stenocoma","(O. Schwarz) Frankis","variety","http://www.tropicos.org/Name/100307698",,"Cedrus","libani","var.","stenocoma","Pinidae","Pinaceae","A",
100307700,50218227,"Cedrus libanotica subsp. libani","Holmboe","subspecies","http://www.tropicos.org/Name/100307700",,"Cedrus","libanotica","subsp.","libani","Pinidae","Pinaceae",,
100339600,24901689,"Frenela rhomboidea var. pendula","Parl.","variety","http://www.tropicos.org/Name/100339600",,"Frenela","rhomboidea","var.","pendula","Pinidae","Pinaceae","S",100303557
100351758,24900975,"Pinus cooperi var. cooperi",,"variety","http://www.tropicos.org/Name/100351758",,"Pinus","cooperi","var.","cooperi","Pinidae","Pinaceae",,
100351802,24900654,"Pinus teocote fo. quinquefoliata","Mart├¡nez","forma","http://www.tropicos.org/Name/100351802",,"Pinus","teocote","fo.","quinquefoliata","Pinidae","Pinaceae",,
100363705,24900183,"Pinus contorta var. yukonensis","W.L. Strong","variety","http://www.tropicos.org/Name/100363705",,"Pinus","contorta","var.","yukonensis","Pinidae","Pinaceae",,
100364951,24900142,"Abies magnifica var. critchfieldii","Lanner","variety","http://www.tropicos.org/Name/100364951",,"Abies","magnifica","var.","critchfieldii","Pinidae","Pinaceae",,
100369858,24900973,"Pinus cubensis subsp. maestrensis","(Bisse) Silba","subspecies","http://www.tropicos.org/Name/100369858",,"Pinus","cubensis","subsp.","maestrensis","Pinidae","Pinaceae","A",
24900002,40002848,"Abies cephalonica","Loudon","species","http://www.tropicos.org/Name/24900002",,"Abies","cephalonica","sp.",,"Pinidae","Pinaceae","A",
24900019,40009142,"Pinus ayacahuite","C. Ehrenb. ex Schltdl.","species","http://www.tropicos.org/Name/24900019",,"Pinus","ayacahuite","sp.",,"Pinidae","Pinaceae","A",
24900022,40009142,"Pinus cembra","L.","species","http://www.tropicos.org/Name/24900022",,"Pinus","cembra","sp.",,"Pinidae","Pinaceae","S",50231938
24900028,40009142,"Pinus halepensis","Mill.","species","http://www.tropicos.org/Name/24900028",,"Pinus","halepensis","sp.",,"Pinidae","Pinaceae","A",
24900033,40009142,"Pinus monophylla","Torr. & Fr├⌐m.","species","http://www.tropicos.org/Name/24900033",,"Pinus","monophylla","sp.",,"Pinidae","Pinaceae","A",
24900034,40009142,"Pinus monticola","Douglas ex D. Don","species","http://www.tropicos.org/Name/24900034",,"Pinus","monticola","sp.",,"Pinidae","Pinaceae","A",
24900037,40009142,"Pinus parviflora","Siebold & Zucc.","species","http://www.tropicos.org/Name/24900037",,"Pinus","parviflora","sp.",,"Pinidae","Pinaceae","A",
24900039,40009142,"Pinus pumila","(Pall.) Regel","species","http://www.tropicos.org/Name/24900039",,"Pinus","pumila","sp.",,"Pinidae","Pinaceae","A",
24900049,40002848,"Abies alba","Mill.","species","http://www.tropicos.org/Name/24900049",,"Abies","alba","sp.",,"Pinidae","Pinaceae","A",
24900050,40002848,"Abies balsamea","(L.) Mill.","species","http://www.tropicos.org/Name/24900050",,"Abies","balsamea","sp.",,"Pinidae","Pinaceae","A",
24900052,40002848,"Abies holophylla","Maxim.","species","http://www.tropicos.org/Name/24900052",,"Abies","holophylla","sp.",,"Pinidae","Pinaceae","A",
24900053,40002848,"Abies nephrolepis","(Trautv. ex Maxim.) Maxim.","species","http://www.tropicos.org/Name/24900053",,"Abies","nephrolepis","sp.",,"Pinidae","Pinaceae","A",
24900054,40002848,"Abies nordmanniana","Spach","species","http://www.tropicos.org/Name/24900054",,"Abies","nordmanniana","sp.",,"Pinidae","Pinaceae","A",
24900055,40002848,"Abies sachalinensis","(F. Schmidt) Mast.","species","http://www.tropicos.org/Name/24900055",,"Abies","sachalinensis","sp.",,"Pinidae","Pinaceae","A",
24900056,40002848,"Abies sibirica","Ledeb.","species","http://www.tropicos.org/Name/24900056",,"Abies","sibirica","sp.",,"Pinidae","Pinaceae","A",
24900097,40002025,"Larix dahurica","Turcz.","species","http://www.tropicos.org/Name/24900097",,"Larix","dahurica","sp.",,"Pinidae","Pinaceae","S",50120578
24900099,40002025,"Larix sibirica","Ledeb.","species","http://www.tropicos.org/Name/24900099",,"Larix","sibirica","sp.",,"Pinidae","Pinaceae","A",
24900103,40008450,"Picea koraiensis","Nakai","species","http://www.tropicos.org/Name/24900103",,"Picea","koraiensis","sp.",,"Pinidae","Pinaceae","A",
24900105,40008450,"Picea obovata","Ledeb.","species","http://www.tropicos.org/Name/24900105",,"Picea","obovata","sp.",,"Pinidae","Pinaceae","A",
24900106,40008450,"Picea schrenkiana","Fisch. & C.A. Mey.","species","http://www.tropicos.org/Name/24900106",,"Picea","schrenkiana","sp.",,"Pinidae","Pinaceae","A",
24900108,40009142,"Pinus densiflora","Siebold & Zucc.","species","http://www.tropicos.org/Name/24900108",,"Pinus","densiflora","sp.",,"Pinidae","Pinaceae","A",
24900112,40009142,"Pinus mugo","Turra","species","http://www.tropicos.org/Name/24900112",,"Pinus","mugo","sp.",,"Pinidae","Pinaceae","A",
24900118,40009142,"Pinus sibirica","Du Tour","species","http://www.tropicos.org/Name/24900118",,"Pinus","sibirica","sp.",,"Pinidae","Pinaceae","A",
24900119,40009142,"Pinus silvestris","L.","species","http://www.tropicos.org/Name/24900119",,"Pinus","silvestris","sp.",,"Pinidae","Pinaceae",,
24900134,40009142,"Pinus elliottii","Engelm.","species","http://www.tropicos.org/Name/24900134",,"Pinus","elliottii","sp.",,"Pinidae","Pinaceae","A",
24900136,40002848,"Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","species","http://www.tropicos.org/Name/24900136",,"Abies","concolor","sp.",,"Pinidae","Pinaceae","A",
24900138,40002848,"Abies fraseri","(Pursh) Poir.","species","http://www.tropicos.org/Name/24900138",,"Abies","fraseri","sp.",,"Pinidae","Pinaceae","A",
24900139,40002848,"Abies grandis","(Douglas ex D. Don) Lindl.","species","http://www.tropicos.org/Name/24900139",,"Abies","grandis","sp.",,"Pinidae","Pinaceae","A",
24900140,40002848,"Abies lasiocarpa","(Hook.) Nutt.","species","http://www.tropicos.org/Name/24900140",,"Abies","lasiocarpa","sp.",,"Pinidae","Pinaceae","A",
24900142,40002848,"Abies magnifica","A. Murray bis","species","http://www.tropicos.org/Name/24900142",,"Abies","magnifica","sp.",,"Pinidae","Pinaceae","A",
24900158,40002025,"Larix decidua","Mill.","species","http://www.tropicos.org/Name/24900158",,"Larix","decidua","sp.",,"Pinidae","Pinaceae","A",
24900159,40002025,"Larix laricina","(Du Roi) K. Koch","species","http://www.tropicos.org/Name/24900159",,"Larix","laricina","sp.",,"Pinidae","Pinaceae","A",
24900162,40002848,"Abies procera","Rehder","species","http://www.tropicos.org/Name/24900162",,"Abies","procera","sp.",,"Pinidae","Pinaceae","A",
24900164,40008450,"Picea abies","(L.) H. Karst.","species","http://www.tropicos.org/Name/24900164",,"Picea","abies","sp.",,"Pinidae","Pinaceae","A",
24900166,40008450,"Picea engelmannii","Parry ex Engelm.","species","http://www.tropicos.org/Name/24900166",,"Picea","engelmannii","sp.",,"Pinidae","Pinaceae","A",
24900167,40008450,"Picea glauca","(Moench) Voss","species","http://www.tropicos.org/Name/24900167",,"Picea","glauca","sp.",,"Pinidae","Pinaceae","A",
24900169,40008450,"Picea mariana","(Mill.) Britton, Sterns & Poggenb.","species","http://www.tropicos.org/Name/24900169",,"Picea","mariana","sp.",,"Pinidae","Pinaceae","A",
24900171,40008450,"Picea rubens","Sarg.","species","http://www.tropicos.org/Name/24900171",,"Picea","rubens","sp.",,"Pinidae","Pinaceae","A",
24900174,40009142,"Pinus aristata","Engelm.","species","http://www.tropicos.org/Name/24900174",,"Pinus","aristata","sp.",,"Pinidae","Pinaceae","A",
24900178,40009142,"Pinus balfouriana","Balf.","species","http://www.tropicos.org/Name/24900178",,"Pinus","balfouriana","sp.",,"Pinidae","Pinaceae","A",
24900179,40009142,"Pinus banksiana","Lamb.","species","http://www.tropicos.org/Name/24900179",,"Pinus","banksiana","sp.",,"Pinidae","Pinaceae","A",
24900180,40009142,"Pinus caribaea","Morelet","species","http://www.tropicos.org/Name/24900180",,"Pinus","caribaea","sp.",,"Pinidae","Pinaceae","A",
24900181,40009142,"Pinus cembroides","Zucc.","species","http://www.tropicos.org/Name/24900181",,"Pinus","cembroides","sp.",,"Pinidae","Pinaceae","A",
24900182,40009142,"Pinus clausa","(Chapm. ex Engelm.) Sarg.","species","http://www.tropicos.org/Name/24900182",,"Pinus","clausa","sp.",,"Pinidae","Pinaceae","A",
24900655,40003345,"Cedrus deodara","(Roxb. ex D. Don) G. Don","species","http://www.tropicos.org/Name/24900655",,"Cedrus","deodara","sp.",,"Pinidae","Pinaceae","A",
24900656,40002848,"Abies mariesii","Mast.","species","http://www.tropicos.org/Name/24900656",,"Abies","mariesii","sp.",,"Pinidae","Pinaceae","A",
24900657,40002848,"Abies homolepis","Siebold & Zucc.","species","http://www.tropicos.org/Name/24900657",,"Abies","homolepis","sp.",,"Pinidae","Pinaceae","A",
24900658,40002848,"Abies firma","Siebold & Zucc.","species","http://www.tropicos.org/Name/24900658",,"Abies","firma","sp.",,"Pinidae","Pinaceae","A",
24900659,40002848,"Abies ernestii","Rehder","species","http://www.tropicos.org/Name/24900659",,"Abies","ernestii","sp.",,"Pinidae","Pinaceae","A",
24900660,40002848,"Abies veitchii","Lindl.","species","http://www.tropicos.org/Name/24900660",,"Abies","veitchii","sp.",,"Pinidae","Pinaceae",,
24900662,40009142,"Pinus greggii","Engelm. ex Parl.","species","http://www.tropicos.org/Name/24900662",,"Pinus","greggii","sp.",,"Pinidae","Pinaceae","A",
24900663,40009142,"Pinus yunnanensis","Franch.","species","http://www.tropicos.org/Name/24900663",,"Pinus","yunnanensis","sp.",,"Pinidae","Pinaceae","A",
24900664,40009142,"Pinus luchuensis","Mayr","species","http://www.tropicos.org/Name/24900664",,"Pinus","luchuensis","sp.",,"Pinidae","Pinaceae","A",
24900665,40009142,"Pinus brutia","Ten.","species","http://www.tropicos.org/Name/24900665",,"Pinus","brutia","sp.",,"Pinidae","Pinaceae","S",50231910
24900667,40009142,"Pinus pinea","L.","species","http://www.tropicos.org/Name/24900667",,"Pinus","pinea","sp.",,"Pinidae","Pinaceae","S",50233194
24900671,40002025,"Larix leptolepis","(Siebold & Zucc.) Gordon","species","http://www.tropicos.org/Name/24900671",,"Larix","leptolepis","sp.",,"Pinidae","Pinaceae","S",24900375
24900675,40008450,"Picea smithiana","(Wall.) Boiss.","species","http://www.tropicos.org/Name/24900675",,"Picea","smithiana","sp.",,"Pinidae","Pinaceae","A",
24900676,40008450,"Picea asperata","Mast.","species","http://www.tropicos.org/Name/24900676",,"Picea","asperata","sp.",,"Pinidae","Pinaceae","A",
24900678,40008450,"Picea koyamae","Shiras.","species","http://www.tropicos.org/Name/24900678",,"Picea","koyamae","sp.",,"Pinidae","Pinaceae",,
24900679,40008450,"Picea glehnii","(F. Schmidt) Mast.","species","http://www.tropicos.org/Name/24900679",,"Picea","glehnii","sp.",,"Pinidae","Pinaceae","S",50231558
24900680,40008450,"Picea bicolor","(Maxim.) Mayr","species","http://www.tropicos.org/Name/24900680",,"Picea","bicolor","sp.",,"Pinidae","Pinaceae","A",
24900681,40008450,"Picea orientalis","(L.) Link","species","http://www.tropicos.org/Name/24900681",,"Picea","orientalis","sp.",,"Pinidae","Pinaceae",,
24900682,40020343,"Tsuga chinensis","(Franch.) Pritz.","species","http://www.tropicos.org/Name/24900682",,"Tsuga","chinensis","sp.",,"Pinidae","Pinaceae","A",
24900684,40020343,"Tsuga sieboldii","Carri├¿re","species","http://www.tropicos.org/Name/24900684",,"Tsuga","sieboldii","sp.",,"Pinidae","Pinaceae","S",50234263
24900693,40002848,"Abies nobilis","A. Dietr.","species","http://www.tropicos.org/Name/24900693",,"Abies","nobilis","sp.",,"Pinidae","Pinaceae",,
24900695,40009142,"Pinus tabuliformis","Carri├¿re","species","http://www.tropicos.org/Name/24900695",,"Pinus","tabuliformis","sp.",,"Pinidae","Pinaceae","A",
24900697,40003345,"Cedrus libani","A. Rich.","species","http://www.tropicos.org/Name/24900697",,"Cedrus","libani","sp.",,"Pinidae","Pinaceae","A",
24900704,40002848,"Abies pinsapo","Boiss.","species","http://www.tropicos.org/Name/24900704",,"Abies","pinsapo","sp.",,"Pinidae","Pinaceae","A",
24900705,40009142,"Pinus maritima","Lam.","species","http://www.tropicos.org/Name/24900705",,"Pinus","maritima","sp.",,"Pinidae","Pinaceae",,
24900711,40002848,"Abies ajanensis","Lindl. & Gord.","species","http://www.tropicos.org/Name/24900711",,"Abies","ajanensis","sp.",,"Pinidae","Pinaceae","S",24900100
24900730,40002025,"Larix gmelinii","Rupr.","species","http://www.tropicos.org/Name/24900730",,"Larix","gmelinii","sp.",,"Pinidae","Pinaceae",,
24900733,40002025,"Larix kurilensis","Mayr","species","http://www.tropicos.org/Name/24900733",,"Larix","kurilensis","sp.",,"Pinidae","Pinaceae","S",24900731
24900751,40008450,"Picea excelsa","(Lamb.) Link","species","http://www.tropicos.org/Name/24900751",,"Picea","excelsa","sp.",,"Pinidae","Pinaceae","S",24900164
24900753,40008450,"Picea ├ù fennica","(Regel) Kom.","nothospecies","http://www.tropicos.org/Name/24900753","1","Picea","fennica","nothosp.",,"Pinidae","Pinaceae","A",
24900758,40008450,"Picea morinda","Link","species","http://www.tropicos.org/Name/24900758",,"Picea","morinda","sp.",,"Pinidae","Pinaceae","S",24900675
24900766,40008450,"Picea vulgaris","Link","species","http://www.tropicos.org/Name/24900766",,"Picea","vulgaris","sp.",,"Pinidae","Pinaceae",,
24900768,40009142,"Pinus abies","L.","species","http://www.tropicos.org/Name/24900768",,"Pinus","abies","sp.",,"Pinidae","Pinaceae","S",24900164
24900769,40009142,"Pinus armena","K. Koch","species","http://www.tropicos.org/Name/24900769",,"Pinus","armena","sp.",,"Pinidae","Pinaceae","S",24900777
24900772,40009142,"Pinus excelsa","Lamb.","species","http://www.tropicos.org/Name/24900772",,"Pinus","excelsa","sp.",,"Pinidae","Pinaceae",,
24900777,40009142,"Pinus kochiana","Klotzsch ex K. Koch","species","http://www.tropicos.org/Name/24900777",,"Pinus","kochiana","sp.",,"Pinidae","Pinaceae","A",
24900780,40009142,"Pinus larix","L.","species","http://www.tropicos.org/Name/24900780",,"Pinus","larix","sp.",,"Pinidae","Pinaceae","S",24901198
24900782,40009142,"Pinus mughus","Scop.","species","http://www.tropicos.org/Name/24900782",,"Pinus","mughus","sp.",,"Pinidae","Pinaceae","S",24900112
24900784,40009142,"Pinus pityusa","Steven","species","http://www.tropicos.org/Name/24900784",,"Pinus","pityusa","sp.",,"Pinidae","Pinaceae","A",
24900791,40009142,"Pinus kesiya","Royle ex Gordon","species","http://www.tropicos.org/Name/24900791",,"Pinus","kesiya","sp.",,"Pinidae","Pinaceae","A",
24900792,40002025,"Larix griffithii","Hook. f.","species","http://www.tropicos.org/Name/24900792",,"Larix","griffithii","sp.",,"Pinidae","Pinaceae","A",
24900793,40008450,"Picea spinulosa","(Griff.) A. Henry","species","http://www.tropicos.org/Name/24900793",,"Picea","spinulosa","sp.",,"Pinidae","Pinaceae","A",
24900795,40002848,"Abies spectabilis","(D. Don) Spach","species","http://www.tropicos.org/Name/24900795",,"Abies","spectabilis","sp.",,"Pinidae","Pinaceae","A",
24900796,40002848,"Abies forrestii","Coltm.-Rog.","species","http://www.tropicos.org/Name/24900796",,"Abies","forrestii","sp.",,"Pinidae","Pinaceae","A",
24900799,40002848,"Abies picea","Mill.","species","http://www.tropicos.org/Name/24900799",,"Abies","picea","sp.",,"Pinidae","Pinaceae",,
24900801,40008450,"Picea brevifolia","Peck","species","http://www.tropicos.org/Name/24900801",,"Picea","brevifolia","sp.",,"Pinidae","Pinaceae","S",24900169
24900822,40009142,"Pinus wallichiana","A.B. Jacks.","species","http://www.tropicos.org/Name/24900822",,"Pinus","wallichiana","sp.",,"Pinidae","Pinaceae","A",
24900837,40002848,"Abies hickelii","Flous & Gaussen","species","http://www.tropicos.org/Name/24900837",,"Abies","hickelii","sp.",,"Pinidae","Pinaceae","A",
24900839,40009142,"Pinus occidentalis","Sw.","species","http://www.tropicos.org/Name/24900839",,"Pinus","occidentalis","sp.",,"Pinidae","Pinaceae","A",
24900840,40009142,"Pinus insularis","Endl.","species","http://www.tropicos.org/Name/24900840",,"Pinus","insularis","sp.",,"Pinidae","Pinaceae","A",
24900843,40003345,"Cedrus atlantica","(Endl.) Manetti ex Carri├¿re","species","http://www.tropicos.org/Name/24900843",,"Cedrus","atlantica","sp.",,"Pinidae","Pinaceae","A",
24900844,40008450,"Picea brachytyla","(Franch.) E. Pritz.","species","http://www.tropicos.org/Name/24900844",,"Picea","brachytyla","sp.",,"Pinidae","Pinaceae","A",
